"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YJR072C",-1.42317533427022,-1.37855632735574,-0.65383631398214,0.0161728364431486,0.521325071429901,1.07041727915276,1.35837035346699,0.489282435115316
"YJR073C",-0.135139182301602,-0.048750803926799,-0.324161772341434,-0.209119806845028,-0.0721410347296398,0.0816473755134997,0.309480804964718,0.398184419666277
"YJR074W",-0.59156910697769,-0.758534558383371,-0.657672112525666,0.274074805199682,0.301531729104521,0.420363230151656,0.541753837255079,0.470052176175795
"YJR075W",-1.10078546409274,-1.09980160954984,-0.44108546156566,0.0389382464358157,0.430135309249124,0.678538031468136,0.80715388668535,0.686907061369821
"YJR076C",-0.466721963877584,-0.594946831899438,-0.491332568962118,0.037286759859656,0.22013194384483,0.389033943235182,0.481388822375912,0.425159895423555
"YJR077C",0.264320911592437,0.251396447923788,0.299667222389163,0.259410374856925,0.00496127145911096,-0.10589937250939,-0.463734824972892,-0.510122030739147
"YJR078W",-1.51198601731009,-0.49100861803331,0.206574043195314,1.16260033240253,1.46337145783417,0.771422524175349,-0.427751391813497,-1.17322233045046
"YJR079W",-0.725676700967686,-0.68686973342253,0.38251386144792,1.32896763661361,0.753560655882264,0.74396850308388,-0.715114002293003,-1.08135022034446
"YJR080C",0.740361090028351,0.802350736747981,0.239068309459368,0.00279775447159381,-0.310152693336498,-0.314120416216438,-0.421894941994625,-0.738409839159733
"YJR082C",-0.566852286174954,-0.486056372283094,-0.328314757516018,0.44690077198093,0.486763529735425,0.22463887965646,0.115920583232835,0.106999651368413
"YJR083C",0.899301063558426,0.822235763982632,0.0967252159090215,-0.470164300494447,-0.43551090311341,-0.400777364869001,-0.298383110107851,-0.213426364865369
"YJR084W",0.518809615022275,0.362905859669159,0.263733112646078,-0.187326537501292,-0.36073505242906,-0.322985841962443,-0.105718885780638,-0.168682269664077
"YJR085C",0.842286123614389,0.854653544464417,0.561881320480522,0.268225461078309,-0.154954205700465,-0.689567521359658,-0.872572267459297,-0.809952455118223
"YJR086W",0.718583593557117,0.57239425958616,-0.0894135448824285,0.066611586321728,-0.216962422775581,-0.359986627834666,-0.42837177234804,-0.26285507162429
"YJR087W",0.638221473292536,0.932443258384168,0.0963553844054683,-1.13108469653309,-0.0835973167515309,-0.78652374011104,-0.330225376470764,0.664411013784255
"YJR088C",-0.386758951988758,-0.336973195625196,-0.261807832670547,0.0165880536071281,0.341353552366598,0.296368477745357,0.245793746182539,0.0854361503828827
